Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
08/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,10
08/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
08/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,135
08/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
08/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
08/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
08/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
08/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,14
07/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
07/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,2
07/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
07/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,poids lourd,0
07/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,bus,0
07/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,vélo,0
07/06/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,personne,18
07/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,moto,0
07/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule léger,317
07/05/2024 00:00:00,D13 - ruelle V66,Entree V66,Barrière à sens unique,véhicule intermédiaire,0
